rpm,cht_c,egt_c,oil_press_bar,oil_temp_c,fuel_flow_lph,vibration_g,battery_v,injection_deg,cht_residual,egt_residual,oil_pressure_residual,vibration_residual,degradation,fault,rul
4806.002,141.842,694.153,3.973,100.311,17.269,0.1149,13.952,23.079,43.333,66.535,1.258,0.0394,86.958,sensor_drift,197.74
4962.242,110.436,649.268,1.106,129.609,14.018,0.1806,14.293,23.085,8.929,0.03,-1.999,0.1176,52.85,lubrication_issue,304.95
5438.157,99.219,820.032,2.711,102.885,15.486,0.3252,14.278,24.78,-22.793,100.032,-1.489,0.2302,97.401,combustion_instability,150.0
5169.746,120.945,694.241,3.454,89.752,17.137,0.1299,13.973,23.322,8.018,1.412,-0.17,0.0563,16.2,healthy,456.09
5099.036,98.39,771.273,2.859,90.834,9.751,0.2329,14.31,16.686,-4.322,105.945,-0.589,0.165,74.907,injector_abnormality,246.71
5145.543,101.894,747.115,3.72,89.503,14.329,0.4573,14.158,24.444,-7.256,64.259,0.156,0.3856,90.875,abnormal_vibration,170.63
4750.579,105.915,686.064,3.393,88.354,17.586,0.2863,14.047,24.243,9.306,66.064,0.816,0.2064,67.132,abnormal_vibration,279.94
5145.307,113.817,630.19,3.813,102.006,16.402,0.0621,14.39,23.913,2.603,-56.768,0.25,-0.0095,20.676,healthy,423.05
5092.163,106.699,694.837,2.901,93.457,14.577,0.0675,14.382,22.197,-0.565,21.094,-0.529,0.0001,12.379,healthy,449.3
5271.221,99.95,708.975,2.767,87.025,14.822,0.069,14.218,23.61,-14.721,2.511,-1.111,-0.0127,28.37,healthy,407.6
4859.445,168.639,681.445,3.537,100.065,14.638,0.1415,14.312,24.103,70.624,49.47,0.688,0.0703,100.0,sensor_drift,139.16
4550.788,119.685,595.178,3.052,102.156,18.48,0.2027,14.119,22.466,24.685,-24.822,0.552,0.1068,55.492,misfire,316.77
4871.784,111.964,672.464,1.961,129.091,17.348,0.2305,14.129,20.715,10.744,32.846,-0.918,0.1602,56.71,lubrication_issue,303.58
4904.881,136.16,807.493,3.634,123.106,20.872,0.1183,14.196,20.703,30.092,154.87,0.672,0.0507,84.384,coking_degradation,204.42
5150.837,130.464,645.212,2.109,126.534,17.5,0.1642,14.049,21.874,17.931,-44.939,-1.468,0.0921,61.828,lubrication_issue,269.05
4942.229,112.878,811.991,4.016,100.169,9.66,0.2414,13.953,27.752,16.529,175.071,0.961,0.1768,97.372,injector_abnormality,158.36
5295.448,103.092,568.613,2.522,88.559,18.948,0.2072,14.339,17.803,-16.674,-150.463,-1.417,0.1235,95.251,combustion_instability,157.35
5096.843,156.496,700.676,3.199,89.839,15.082,0.1001,14.022,21.152,48.54,25.081,-0.243,0.0324,70.53,sensor_drift,250.92
5050.96,119.79,741.068,3.44,88.752,19.132,0.1908,13.886,12.155,9.62,65.632,0.112,0.1267,49.996,injection_timing_issue,333.86
5472.392,123.205,636.863,3.914,95.682,17.884,0.2473,13.977,26.748,-1.795,-83.137,-0.286,0.1495,61.266,combustion_instability,299.03
5218.855,148.308,779.791,3.409,111.012,16.508,0.1952,14.245,20.586,34.046,79.382,-0.338,0.1177,79.144,overheating,231.55
5224.056,124.597,658.341,3.232,99.248,15.644,0.1715,12.393,21.657,10.99,-41.278,-0.528,0.0935,50.988,battery_alternator_health,307.11
4918.194,104.45,708.468,3.234,92.021,14.872,0.1844,13.975,32.712,3.85,65.45,0.239,0.1179,43.126,injection_timing_issue,337.94
4714.823,109.188,780.073,4.042,91.72,11.187,0.1453,14.216,33.087,14.188,160.073,1.542,0.0625,95.693,injector_abnormality,154.61
4805.058,95.212,766.06,3.432,101.756,10.761,0.2177,14.041,32.735,0.212,146.06,0.719,0.1421,74.44,injector_abnormality,235.63
4874.608,110.938,658.998,3.482,88.913,16.726,0.0817,14.142,24.566,10.227,20.117,0.596,0.0116,22.455,healthy,415.54
4831.369,119.905,740.481,4.087,91.843,14.32,0.3198,14.205,23.668,23.33,114.194,1.308,0.2463,100.0,combustion_instability,142.91
5161.239,123.72,824.51,2.897,101.08,20.34,0.3019,13.898,21.455,7.93,126.806,-0.706,0.229,87.789,combustion_instability,186.28
5142.615,121.353,638.164,3.391,89.213,13.678,0.3195,14.349,28.483,12.97,-42.864,-0.165,0.2481,74.245,combustion_instability,242.44
5075.682,147.57,811.436,4.053,123.667,20.361,0.1868,13.993,23.644,35.182,129.093,0.663,0.1208,98.648,coking_degradation,145.31
4830.212,109.582,769.187,2.528,99.907,15.354,0.1692,14.094,10.183,12.019,141.04,-0.247,0.0956,76.664,injection_timing_issue,223.67
4892.329,144.744,683.2,2.535,95.649,15.87,0.0996,14.02,21.747,44.181,42.84,-0.395,0.031,68.933,sensor_drift,250.42
5242.181,104.753,750.633,3.132,99.487,20.011,0.2402,13.937,13.972,-13.945,39.019,-0.673,0.1608,69.867,injection_timing_issue,241.7
5018.799,167.762,744.612,3.834,134.761,17.23,0.1735,14.124,24.549,60.78,78.768,0.587,0.112,100.0,overheating,160.91
4933.624,156.515,739.59,2.767,115.823,15.604,0.1076,14.005,22.455,54.566,92.329,-0.267,0.0423,91.289,overheating,167.47
4517.729,109.392,717.625,3.893,93.074,19.158,0.4309,13.808,23.659,14.392,97.625,1.393,0.3323,100.0,combustion_instability,135.72
5238.136,111.084,785.51,3.254,92.196,20.695,0.1321,13.807,12.695,-8.137,73.256,-0.542,0.0531,45.465,injection_timing_issue,355.58
4927.43,97.453,670.344,2.694,98.232,14.718,0.0682,14.036,20.416,-3.362,25.971,-0.325,0.0024,13.658,healthy,463.5
5281.372,144.58,630.469,0.904,142.737,16.504,0.229,13.819,22.454,27.822,-81.185,-3.0,0.1465,100.0,lubrication_issue,162.2
5176.279,114.622,632.06,3.334,93.647,17.225,0.081,14.211,20.656,1.345,-62.121,-0.306,0.0069,21.343,healthy,430.26
5124.064,139.639,741.91,4.169,113.816,20.997,0.1519,14.3,20.726,24.68,49.585,0.658,0.082,65.482,coking_degradation,273.22
4579.846,115.793,540.078,2.87,94.21,15.731,0.3216,13.816,20.685,20.793,-79.922,0.37,0.228,84.353,misfire,208.33
5050.676,118.108,705.454,3.587,102.28,15.589,0.4452,13.807,20.573,11.492,37.154,0.26,0.3811,86.078,abnormal_vibration,205.55
5268.217,122.54,680.629,2.61,85.021,17.549,0.1271,12.407,21.347,5.262,-30.747,-1.26,0.0457,41.015,battery_alternator_health,368.11
5073.83,111.989,684.502,3.786,102.864,16.761,0.1359,12.079,23.801,3.275,9.689,0.402,0.07,34.612,battery_alternator_health,373.66
5136.412,142.374,773.555,2.921,117.775,17.916,0.1194,14.298,20.754,30.001,85.168,-0.62,0.0485,69.718,overheating,262.48
4907.877,107.265,759.981,3.78,97.406,14.207,0.3793,14.13,25.915,7.743,120.15,0.81,0.3119,91.127,combustion_instability,194.47
4404.228,114.479,814.338,3.741,86.35,18.345,0.4038,14.101,17.938,19.479,194.338,1.241,0.2961,100.0,combustion_instability,155.33
5229.535,103.444,756.191,3.376,94.901,15.637,0.3735,13.808,17.693,-10.375,55.6,-0.398,0.2951,72.996,combustion_instability,230.0
5185.149,144.683,777.082,3.921,112.013,17.344,0.1453,14.345,22.566,30.932,81.066,0.258,0.0705,66.115,overheating,260.55
4860.078,148.791,783.786,3.662,127.554,16.439,0.1423,14.217,22.803,48.95,148.094,0.812,0.0711,100.0,overheating,156.4
4811.62,118.561,712.214,2.761,104.053,15.321,0.113,14.162,23.039,21.775,87.481,0.032,0.0379,45.158,healthy,352.96
4815.688,95.163,669.294,3.792,101.543,15.225,0.3188,14.018,21.112,-1.689,44.02,1.053,0.2441,71.525,combustion_instability,257.67
4465.984,123.914,553.739,2.694,89.144,18.012,0.2656,14.056,22.469,28.914,-66.261,0.194,0.1629,78.803,misfire,221.84
4960.311,146.594,795.293,4.147,122.732,19.433,0.1354,14.308,24.602,39.748,135.571,1.046,0.0722,100.0,coking_degradation,151.45
4572.265,118.423,681.592,3.402,96.258,15.172,0.3382,13.845,27.866,23.423,61.592,0.902,0.244,89.964,combustion_instability,175.7
5172.757,139.384,680.805,1.141,123.319,17.794,0.2106,13.902,23.678,25.679,-13.88,-2.491,0.1367,87.057,lubrication_issue,197.35
4949.363,160.882,652.502,2.525,85.191,17.082,0.1198,14.141,23.472,56.825,-0.548,-0.548,0.0557,69.42,sensor_drift,252.63
5201.661,148.255,803.341,3.905,109.355,17.646,0.1885,14.003,24.37,33.543,103.75,0.201,0.1124,88.615,overheating,177.23
4899.937,133.926,656.627,2.155,114.907,15.728,0.2379,14.238,21.355,33.201,15.183,-0.795,0.1699,68.139,lubrication_issue,272.61
5183.982,147.681,688.469,4.133,98.402,17.372,0.0813,13.897,22.38,33.951,-7.391,0.473,0.0065,47.079,sensor_drift,323.53
5143.115,148.225,795.312,2.842,109.497,19.616,0.1263,14.292,21.053,33.885,102.32,-0.716,0.0549,78.365,coking_degradation,215.36
5124.662,123.092,769.956,2.897,88.824,12.121,0.1243,14.191,30.831,16.985,95.276,-0.615,0.0544,62.765,injector_abnormality,286.95
5055.099,157.253,662.786,2.703,90.005,16.496,0.096,13.86,21.225,49.553,-8.123,-0.635,0.0316,68.633,sensor_drift,267.15
5277.704,144.574,759.328,2.982,117.264,17.374,0.1536,13.842,24.78,27.092,46.595,-0.912,0.0714,62.786,coking_degradation,293.28
5350.214,95.179,615.669,3.597,102.034,12.641,0.2705,14.27,17.081,-20.47,-100.652,-0.478,0.1825,84.724,combustion_instability,206.26
4911.019,108.534,654.959,2.545,86.065,16.008,0.0736,14.397,21.875,7.085,10.959,-0.432,0.0065,14.854,healthy,433.86
5000.49,137.165,826.42,2.628,132.873,14.737,0.1323,13.862,23.027,33.409,168.858,-0.573,0.0723,95.628,overheating,159.05
5023.396,115.1,661.939,0.875,133.554,14.797,0.2574,14.097,20.883,10.368,0.135,-2.384,0.1955,78.657,lubrication_issue,224.09
4884.372,119.838,810.11,3.453,102.671,9.15,0.1834,14.115,16.742,24.838,184.622,0.542,0.1141,100.0,injector_abnormality,138.48
5038.965,135.193,819.763,3.412,108.582,17.566,0.2126,13.812,23.672,27.067,149.616,0.115,0.1495,97.5,overheating,163.03
5006.89,150.804,771.575,4.148,106.26,17.862,0.137,14.082,20.258,43.667,106.612,0.931,0.0765,99.373,coking_degradation,160.67
5098.323,118.026,636.412,2.038,110.064,17.581,0.1712,14.376,24.138,7.512,-44.448,-1.407,0.1034,58.539,lubrication_issue,295.43
4982.473,116.815,695.935,0.811,137.843,16.207,0.2818,14.129,21.506,12.309,38.675,-2.345,0.2204,96.446,lubrication_issue,154.1
5194.853,144.319,699.287,3.726,87.746,16.302,0.0772,14.363,23.683,31.223,3.609,0.039,0.0016,46.015,sensor_drift,349.82
4956.556,116.658,715.268,3.489,101.488,17.249,0.1401,13.991,34.867,12.147,60.591,0.398,0.0766,45.683,injection_timing_issue,333.74
4958.958,150.082,798.988,4.015,111.574,16.885,0.1029,14.065,24.61,45.839,144.606,0.917,0.0397,100.0,overheating,152.43
4922.421,132.051,647.183,1.499,141.526,14.732,0.1693,14.141,24.358,31.422,3.682,-1.507,0.1031,70.886,lubrication_issue,245.14
4669.188,122.985,542.097,3.107,88.581,15.375,0.3154,14.034,20.98,27.985,-77.903,0.607,0.229,95.706,misfire,178.94
4892.55,108.131,763.867,3.37,100.918,18.533,0.176,14.072,27.262,4.896,118.142,0.439,0.1074,57.929,injection_timing_issue,296.42
4887.514,146.515,790.087,2.764,121.22,14.07,0.1434,14.156,24.982,47.944,154.195,-0.155,0.0744,97.033,overheating,169.16
5272.025,95.239,689.256,3.294,99.874,15.485,0.0637,11.737,22.905,-20.127,-18.678,-0.586,-0.0181,41.218,battery_alternator_health,347.93
5014.199,98.627,741.953,2.746,89.277,15.891,0.4332,14.339,21.705,-6.833,79.615,-0.489,0.372,94.938,combustion_instability,172.2
4653.024,104.193,720.715,2.502,103.121,16.113,0.4611,14.267,22.358,9.193,100.715,0.002,0.3733,88.67,abnormal_vibration,176.21
4476.15,123.276,566.541,2.896,85.294,20.381,0.2828,14.39,17.052,28.276,-53.459,0.396,0.1809,80.487,combustion_instability,209.73
4894.58,98.191,667.074,3.86,104.747,15.275,0.136,13.093,20.923,-1.867,27.5,0.923,0.0676,38.359,battery_alternator_health,363.7
5188.517,121.788,751.678,3.14,89.07,20.7,0.1263,14.288,32.494,4.548,48.346,-0.531,0.0512,46.724,injection_timing_issue,350.44
4450.946,100.859,672.427,2.929,99.371,17.921,0.2684,14.02,26.237,5.859,52.427,0.429,0.1644,50.036,combustion_instability,338.03
5030.768,121.349,650.42,2.175,116.414,15.038,0.1943,13.968,21.047,16.081,-13.194,-1.102,0.1318,59.79,lubrication_issue,286.67
4957.81,118.126,710.927,1.424,112.206,15.957,0.2842,14.311,22.542,14.856,58.607,-1.67,0.2208,91.462,lubrication_issue,170.17
5273.184,116.747,682.574,2.914,103.961,19.893,0.3518,13.864,28.379,-3.074,-34.385,-0.969,0.27,62.099,combustion_instability,295.51
4619.465,127.714,577.961,3.43,95.776,18.645,0.3732,14.0,22.037,32.714,-42.039,0.93,0.2828,100.0,misfire,153.26
4972.192,143.054,743.928,3.15,122.686,20.481,0.1022,14.069,20.782,34.684,79.971,0.019,0.0399,60.836,coking_degradation,281.65
5127.969,113.953,755.016,3.074,89.73,10.448,0.2336,13.935,27.708,9.387,83.086,-0.446,0.1633,59.88,injector_abnormality,275.77
5024.405,118.568,628.242,1.669,111.831,15.858,0.2696,13.844,20.63,12.734,-35.867,-1.592,0.2076,83.378,lubrication_issue,202.08
4526.404,121.039,788.222,3.945,104.704,18.857,0.2466,14.29,27.236,26.039,168.222,1.445,0.1487,100.0,combustion_instability,158.57
5232.457,114.811,798.153,3.01,91.058,18.083,0.1633,13.826,29.107,-1.571,92.144,-0.771,0.0847,56.22,injection_timing_issue,311.76
4844.466,136.053,645.537,2.049,136.815,15.646,0.2417,14.158,24.13,37.628,14.242,-0.762,0.1692,76.865,lubrication_issue,227.0
4888.414,139.398,788.867,3.188,132.187,14.613,0.1121,14.297,23.898,40.248,151.727,0.267,0.0432,91.757,overheating,182.56
4885.465,118.853,699.63,4.141,102.05,15.758,0.3375,14.381,21.926,18.676,60.731,1.227,0.2683,87.659,abnormal_vibration,187.67
5224.371,107.107,610.502,3.758,100.8,15.155,0.383,14.091,22.23,-6.024,-88.195,-0.003,0.305,75.59,abnormal_vibration,241.78
4730.921,111.376,559.995,3.552,87.771,16.36,0.3052,14.16,23.661,16.376,-60.005,1.025,0.2237,75.787,misfire,230.85
4801.238,102.36,746.737,4.063,85.992,20.73,0.1774,14.274,32.934,0.581,113.054,1.359,0.1015,71.463,injection_timing_issue,238.59
4897.325,120.617,688.848,1.292,139.626,14.093,0.1675,14.108,22.041,21.631,51.143,-1.651,0.0993,70.875,lubrication_issue,242.99
4963.007,108.528,645.277,3.36,94.243,14.293,0.1194,14.25,21.906,6.715,-4.65,0.253,0.0565,16.979,healthy,447.95
4621.878,103.288,708.677,3.582,99.326,17.288,0.2786,13.846,20.325,8.288,88.677,1.082,0.1884,77.655,abnormal_vibration,241.83
5281.386,118.571,711.877,4.187,102.341,14.508,0.1366,13.95,23.557,3.808,4.212,0.284,0.0541,14.535,healthy,458.98
5166.034,115.387,674.751,3.426,96.489,17.003,0.1322,12.365,20.15,2.742,-17.142,-0.189,0.0589,34.287,battery_alternator_health,392.18
5192.833,143.698,739.897,2.95,114.156,15.273,0.2024,13.88,20.309,31.711,46.641,-0.732,0.127,71.941,overheating,235.41
5123.394,135.935,732.579,4.032,121.184,20.071,0.1891,14.362,23.338,21.928,42.225,0.524,0.1192,63.881,coking_degradation,266.01
5178.673,123.185,760.925,3.368,96.962,18.592,0.2091,13.961,16.008,8.446,63.579,-0.278,0.1348,55.66,injection_timing_issue,301.55
4846.555,128.958,695.06,1.376,143.078,14.616,0.2556,13.95,24.003,31.48,65.448,-1.441,0.1833,89.027,lubrication_issue,174.07
4940.794,134.988,652.322,1.208,129.711,17.202,0.2901,14.38,22.277,31.155,0.575,-1.844,0.2253,84.061,lubrication_issue,207.66
5193.489,172.669,647.536,3.894,101.715,14.199,0.0634,13.94,21.324,61.73,-43.69,0.21,-0.0121,85.6,sensor_drift,187.26
5099.735,145.089,746.266,3.561,109.126,16.19,0.1922,13.803,21.539,35.91,67.934,0.111,0.1242,78.373,overheating,230.57
5192.607,104.138,660.675,2.643,97.716,14.814,0.1468,14.024,24.927,-7.38,-31.622,-1.039,0.0714,35.964,healthy,382.59
5120.958,111.54,746.269,4.164,103.248,13.358,0.1293,14.314,17.305,4.344,69.78,0.662,0.0596,55.628,injection_timing_issue,291.53
4770.113,122.96,772.914,2.555,91.99,10.879,0.1329,13.999,16.768,27.96,152.914,-0.07,0.0545,81.65,injector_abnormality,215.94
5185.497,151.045,677.123,4.119,85.404,16.752,0.1277,13.954,22.629,37.873,-17.77,0.455,0.0529,64.567,sensor_drift,284.79
5336.764,123.722,636.678,4.058,90.943,20.345,0.4128,13.813,21.37,0.906,-83.322,0.016,0.3258,69.869,combustion_instability,246.53
5247.162,157.48,817.134,4.092,116.114,14.754,0.1102,14.031,21.122,43.839,115.136,0.274,0.0304,91.67,overheating,193.41
4985.85,128.405,700.13,2.011,116.267,14.118,0.1643,13.866,24.022,25.854,46.441,-1.153,0.1032,79.902,lubrication_issue,214.12
4886.935,127.675,719.414,1.704,112.159,17.736,0.1591,14.307,23.653,25.461,76.294,-1.214,0.09,78.861,lubrication_issue,225.03
5132.726,117.559,716.812,4.132,99.605,18.652,0.1505,13.923,15.568,4.598,27.617,0.6,0.0799,35.484,injection_timing_issue,384.47
4827.681,148.477,817.561,2.919,118.279,16.811,0.2003,14.244,24.731,49.559,186.957,0.15,0.1265,100.0,overheating,141.3
5191.272,162.817,741.578,2.689,132.464,15.745,0.1851,14.376,20.267,50.421,47.66,-0.989,0.1098,95.899,overheating,175.41
4732.63,121.619,599.192,3.945,97.725,14.738,0.3847,14.096,24.932,26.619,-20.808,1.414,0.3033,91.567,misfire,173.85
4817.934,157.036,694.253,3.312,102.573,17.956,0.0653,14.058,23.633,57.362,63.113,0.567,-0.0092,83.426,sensor_drift,201.04
4878.849,121.985,680.268,3.034,98.938,14.783,0.162,12.799,24.198,23.048,44.509,0.136,0.0923,52.987,battery_alternator_health,299.99
4715.344,122.352,819.824,3.468,104.305,12.257,0.136,14.187,16.231,27.352,199.824,0.968,0.0533,97.539,injector_abnormality,169.52
4768.578,103.358,743.414,3.071,99.403,16.188,0.3579,14.281,21.829,7.427,123.414,0.449,0.2794,97.139,abnormal_vibration,170.47
4926.816,120.649,662.356,3.122,90.511,16.722,0.1255,14.048,23.919,17.854,14.084,0.105,0.0596,27.162,healthy,404.41
5082.776,105.935,651.633,3.228,85.097,14.985,0.0722,14.244,22.181,-1.361,-21.236,-0.179,0.0055,9.37,healthy,477.41
4876.135,115.715,808.289,3.645,92.128,12.957,0.1884,14.169,12.018,18.713,176.672,0.755,0.1185,100.0,injection_timing_issue,139.11
4863.807,115.503,736.641,3.945,89.015,16.506,0.2246,13.876,10.259,15.445,100.143,1.085,0.1537,79.817,injection_timing_issue,221.36
4400.976,126.186,619.497,3.497,85.468,18.232,0.3458,14.128,21.507,31.186,-0.503,0.997,0.2379,73.633,misfire,228.62
5119.39,95.783,768.494,2.654,97.975,13.942,0.137,14.302,29.765,-11.935,91.12,-0.845,0.0675,56.812,injection_timing_issue,311.66
4813.78,116.058,659.714,0.86,144.203,17.951,0.2703,13.841,23.147,16.556,29.333,-1.874,0.1954,84.224,lubrication_issue,205.18
4888.748,121.872,719.345,3.896,93.334,16.137,0.2199,14.114,13.908,21.185,79.097,0.974,0.151,82.114,injection_timing_issue,223.15
4525.271,106.9,606.721,3.418,95.018,19.056,0.2661,13.918,21.04,11.9,-13.279,0.918,0.1681,61.188,combustion_instability,294.65
5183.392,137.816,769.419,3.41,114.37,19.373,0.1998,13.827,20.72,22.107,69.663,-0.248,0.1251,66.76,coking_degradation,258.83
5278.358,130.931,657.566,1.399,115.516,17.142,0.2093,14.027,21.511,13.655,-54.822,-2.497,0.127,90.545,lubrication_issue,197.18
4877.11,152.156,784.082,2.697,112.874,16.021,0.1806,13.984,23.73,52.05,146.159,-0.195,0.1108,100.0,overheating,152.99
5100.247,120.047,675.008,3.117,104.232,16.81,0.2827,14.159,20.413,10.227,-4.656,-0.334,0.2147,57.725,abnormal_vibration,302.94
4784.691,103.428,739.092,3.802,86.65,9.876,0.2179,14.128,31.976,8.428,119.092,1.141,0.1406,83.938,injector_abnormality,194.63
5001.47,95.683,767.904,3.671,98.301,13.069,0.1889,13.961,32.756,-6.445,113.501,0.468,0.1287,65.539,injection_timing_issue,281.2
4576.224,120.105,583.859,3.148,104.956,17.665,0.272,14.361,21.123,25.105,-36.141,0.648,0.1781,78.028,misfire,227.73
4815.369,169.86,641.406,2.52,85.075,17.945,0.1475,13.935,20.736,70.3,10.749,-0.218,0.0727,87.682,sensor_drift,186.33
5052.993,156.352,737.792,4.022,133.261,15.868,0.1287,14.154,20.694,49.364,68.517,0.689,0.0644,81.179,overheating,223.99
5049.816,143.535,822.439,3.665,116.142,14.625,0.1998,13.82,23.187,37.918,156.222,0.341,0.1359,100.0,overheating,161.05
5182.339,123.529,664.86,3.948,89.917,14.001,0.2448,14.285,24.116,13.234,-23.964,0.292,0.1702,51.069,abnormal_vibration,333.2
4659.962,117.283,753.085,2.911,89.78,11.206,0.1309,14.169,29.756,22.283,133.085,0.411,0.0437,80.469,injector_abnormality,224.88
4854.825,113.823,699.208,3.218,86.271,15.526,0.1496,14.117,24.855,15.104,66.287,0.381,0.078,43.666,healthy,357.99
4927.431,100.039,709.458,3.187,102.996,12.972,0.1877,13.896,10.82,0.969,68.576,0.168,0.1219,48.663,injection_timing_issue,334.4
4599.95,128.931,570.83,3.377,92.785,17.679,0.2584,14.053,20.426,33.931,-49.17,0.877,0.1664,85.148,misfire,206.9
4986.178,135.043,678.859,1.6,111.463,16.58,0.2987,14.324,24.944,30.016,20.187,-1.565,0.2376,90.329,lubrication_issue,195.46
5266.363,103.221,685.459,2.926,92.437,17.615,0.0666,14.038,21.528,-14.049,-25.717,-0.94,-0.0148,31.734,healthy,394.91
5048.523,150.271,759.466,3.737,114.205,16.359,0.1312,14.005,22.273,42.971,90.014,0.415,0.0673,81.545,overheating,203.07
4973.398,140.188,703.757,3.086,97.922,15.277,0.0894,13.928,24.263,36.975,49.991,-0.047,0.0272,65.918,sensor_drift,255.39
4951.317,134.112,736.847,3.917,121.419,19.562,0.1196,14.366,23.457,27.497,78.485,0.839,0.0557,77.283,coking_degradation,225.88
5284.705,155.154,730.03,3.039,122.122,16.306,0.1452,13.885,22.701,38.461,18.172,-0.873,0.0624,61.507,overheating,282.75
4567.639,114.979,610.305,3.188,100.149,17.372,0.3957,14.122,22.068,19.979,-9.695,0.688,0.3012,72.219,misfire,246.14
4941.802,121.388,646.45,3.925,100.903,15.659,0.0742,14.34,22.073,19.057,-2.392,0.871,0.0095,28.553,healthy,385.53
4895.37,101.592,787.145,2.522,89.077,11.113,0.1281,14.126,16.993,5.664,155.753,-0.417,0.0597,69.969,injector_abnormality,259.59
5129.142,158.302,813.333,3.488,122.04,14.58,0.1998,14.361,22.069,49.557,132.928,-0.035,0.1295,98.791,overheating,159.01
4698.634,119.908,618.42,2.549,87.488,17.816,0.2817,14.064,28.424,24.908,-1.58,0.049,0.1975,52.158,combustion_instability,305.85
5123.556,166.935,691.7,3.726,86.494,14.304,0.0515,13.887,24.885,58.689,12.851,0.217,-0.0184,69.628,sensor_drift,245.49
4844.824,155.775,743.67,4.067,116.643,17.119,0.1993,14.09,20.95,55.863,109.363,1.255,0.1269,100.0,overheating,157.08
4841.151,140.36,754.966,3.843,134.008,15.887,0.1406,13.969,20.551,41.826,123.784,1.04,0.0678,93.871,overheating,174.87
